"snail_ID","Axis1","Axis2","Axis3","ecotype.x","sex_dissection","DistAlongPath","ecotype.y","group","cluster"
"ANG391",3.24973895211349,-4.07265422186432,1.21313636754838,NA,"female",87.21622807,"Hybrid",NA,"2"
"ANG392",47.7633845595614,11.7549950057934,-2.6966197340772,NA,"female",87.21507221,"Hybrid",NA,"3"
"ANG393",-52.5852457569954,-2.39322603531656,-4.683930739308,NA,"female",87.21479633,"Hybrid",NA,"1"
"ANG394",-49.1721534323117,1.71478699840306,19.9535824077753,NA,"female",86.57896495,"Hybrid",NA,"1"
"ANG398",7.52606228327437,-2.75798022072353,-2.40465202982316,NA,"female",84.85012966,"Hybrid",NA,"2"
"ANG399",8.65986354330836,-7.94574960224347,0.355348042893705,NA,"female",84.9207041,"Hybrid",NA,"2"
"ANG400",56.5544556032057,13.2300750791777,-0.249699087197685,NA,"female",85.56446101,"Hybrid",NA,"3"
"ANG401",-48.0860385303836,-9.42370244881274,11.2753169951198,"Wave","female",89.55268749,"Wave","W_F","1"
"ANG405",3.20311624970405,15.7092471678124,7.51998311337255,"Wave","female",93.04805814,"Wave","W_F","2"
"ANG407",3.98075064268951,1.09117891303055,-6.50296536958688,"Wave","female",93.2309945,"Wave","W_F","2"
"ANG415",3.44890483307244,14.547277927912,6.55869635179718,"Wave","female",93.64909907,"Wave","W_F","2"
"ANG419",-54.2278950838218,16.3955287641769,-54.6184276705859,"Wave","female",93.7706404,"Wave","W_F","1"
"ANG423",3.40279991446522,19.5602559933479,-11.385340956497,"Wave","female",93.99788475,"Wave","W_F","2"
"ANG425",-49.343101656129,0.328414284497117,-11.0324234427093,"Wave","female",94.16964032,"Wave","W_F","1"
"ANG426",-42.9691427946922,26.1894832140778,5.94672135333647,"Wave","female",94.22514393,"Wave","W_F","1"
"ANG429",-52.3753515452945,1.11430095332139,-54.5914319229374,"Wave","female",94.22730712,"Wave","W_F","1"
"ANG430",6.40163192168476,1.63817591178619,-16.060964703076,"Wave","female",94.25076558,"Wave","W_F","2"
"ANG438",-51.7236822729453,11.2558794814454,-53.4509621655992,"Wave","female",95.64686105,"Wave","W_F","1"
"ANG439",-54.6784848570068,12.8654402135587,-53.2615483197182,"Wave","female",95.49753769,"Wave","W_F","1"
"ANG444",-53.9208913495627,37.4635459581323,-4.00901570488683,"Wave","female",95.96445547,"Wave","W_F","1"
"ANG446",-49.527092144019,5.96331582265743,-19.7088799299007,"Wave","female",95.48317594,"Wave","W_F","1"
"ANG450",-10.4210538678718,-1.25995489808245,9.06073417534301,"Wave","female",98.24974206,"Wave","W_F","2"
"ANG453",-50.3825948157259,16.4020672841037,-4.33517178675198,"Wave","female",97.57067061,"Wave","W_F","1"
"ANG455",-51.8755816751212,8.89928958635226,-31.5890780363329,"Wave","female",98.28560465,"Wave","W_F","1"
"ANG467",-50.4877708017097,8.03900632316041,-4.49179785054424,"Wave","female",101.4965678,"Wave","W_F","1"
"ANG469",2.09844358373233,25.9683798734147,1.08778776850792,"Wave","female",101.3177302,"Wave","W_F","2"
"ANG470",-53.6752181855837,7.98049040389015,-6.88930021183366,"Wave","female",101.7983039,"Wave","W_F","1"
"ANG471",-52.9038487007504,1.71399548738295,10.8890771368911,NA,"female",NA,NA,NA,"1"
"ANG472",-55.583853252118,25.9226188065019,19.0565887228666,"Wave","female",103.4158757,"Wave","W_F","1"
"ANG475",-51.9690222106116,13.5071855419443,-6.23808450847919,"Wave","female",103.1111129,"Wave","W_F","1"
"ANG478",-52.9853551158073,12.998231400404,16.6492234517065,"Wave","female",103.6111225,"Wave","W_F","1"
"ANG479",-53.0698423397707,13.7721536183952,18.2038028791802,"Wave","female",103.6081257,"Wave","W_F","1"
"ANG480",-37.2951678447616,7.58697040378659,6.91022332290035,"Wave","female",103.6119893,"Wave","W_F","1"
"ANG481",-51.8569080407199,13.4319668853595,8.88145325089408,"Wave","female",103.9612761,"Wave","W_F","1"
"ANG483",-50.4171906298183,9.83225792099717,15.8600985866645,"Wave","female",104.5182905,"Wave","W_F","1"
"ANG484",-56.4533733711533,23.3538990287801,-19.5464549725501,"Wave","female",104.5188214,"Wave","W_F","1"
"ANG488",-48.0313326858927,1.34263903072134,-2.21210493538272,"Wave","female",104.9474177,"Wave","W_F","1"
"ANG489",-48.7531883590485,15.2463575049098,-8.58836142203365,"Wave","female",105.23189,"Wave","W_F","1"
"ANG496",-54.9271903912219,30.8936025008732,-3.66071898302953,"Wave","female",106.3636994,"Wave","W_F","1"
"ANG499",-49.7947504062964,0.587044348181071,-1.51572018140344,"Wave","female",106.8666143,"Wave","W_F","1"
"ANG502",-50.5859018530672,4.441405438221,-7.58368477663984,"Wave","female",107.3175994,"Wave","W_F","1"
"ANG506",6.12540251031754,1.23876492790196,-14.4533173073531,"Wave","female",107.5724329,"Wave","W_F","2"
"ANG513",-52.5244225810665,11.0811122092654,-6.70321399914673,"Wave","female",109.010157,"Wave","W_F","1"
"ANG514",52.760011809142,8.46142470670502,-0.419526736216647,"Wave","female",109.0953291,"Wave","W_F","3"
"ANG518",-54.4136179080557,21.3905163786238,-1.12709548952438,"Wave","female",109.1322701,"Wave","W_F","1"
"ANG523",-53.4374355726211,19.5241809721985,-18.7878253332563,"Wave","female",110.1666863,"Wave","W_F","1"
"ANG528",-52.2564861438888,16.5297435277661,-3.63825940639955,"Wave","female",111.5345994,"Wave","W_F","1"
"ANG535",-51.295494070234,-5.25814907309506,6.21848094799474,"Wave","female",128.8074039,"Wave","W_F","1"
"ANG539",0.984586303395499,2.28766210710829,7.21597006217609,"Wave","female",129.1777956,"Wave","W_F","2"
"ANG540",-51.9624343878081,-4.34756895025739,5.59016949409974,"Wave","female",129.30025,"Wave","W_F","1"
"ANG544",-47.2451698260807,10.3363983215511,13.0587854941782,"Wave","female",129.9252793,"Wave","W_F","1"
"ANG545",6.28179895560267,11.5122215123457,15.3816249781473,"Wave","female",130.0720804,"Wave","W_F","2"
"ANG546",-48.2339853481645,-1.30753846822333,22.0983472952935,"Wave","female",130.2386212,"Wave","W_F","1"
"ANG548",-48.8925873630359,-21.73270554756,-2.17239211746305,"Wave","female",130.3767606,"Wave","W_F","1"
"ANG554",-45.0256717355305,13.4074548866487,22.7052668552151,"Wave","female",133.3994317,"Wave","W_F","1"
"ANG555",-51.3435758780545,2.0594960723553,20.3516587255054,"Wave","female",134.571403,"Wave","W_F","1"
"ANG558",-44.6539890744862,7.11890037848937,28.1053935106089,"Wave","female",135.6330355,"Wave","W_F","1"
"ANG563",2.34218051511841,11.7506462726764,-1.13811868687647,"Wave","female",138.9684624,"Wave","W_F","2"
"ANG564",-46.6263636491469,13.2847726326002,29.1855279945385,"Wave","female",139.9074511,"Wave","W_F","1"
"ANG566",1.99030045604892,12.0479570625804,9.45676140318406,"Wave","female",141.0990103,"Wave","W_F","2"
"ANG574",-47.0349148914724,1.49784740728593,8.58125085718826,"Wave","female",144.6201782,"Wave","W_F","1"
"ANG575",-43.2041758624254,5.18555356707715,11.5332532768634,"Wave","female",146.1183569,"Wave","W_F","1"
"ANG577",-52.3024355513556,14.5419525648543,40.1455277267997,"Wave","female",146.0608021,"Wave","W_F","1"
"ANG590",-49.33244884224,4.37046236387613,16.9217075353604,NA,"female",NA,NA,NA,"1"
"ANG591",-46.3500615692998,10.8590084029334,23.9242046867831,"Wave","female",151.6638803,"Wave","W_F","1"
"ANG595",-44.2767241806427,-16.0452712703848,7.52824181258631,"Wave","female",152.7672364,"Wave","W_F","1"
