"snail_ID","Axis1","Axis2","ecotype.x","sex_dissection","DistAlongPath","ecotype.y","group","cluster"
"ANG270",-16.3993285104131,0.744246865391761,"Crab","female",1.731621236,"Crab","C_F","2"
"ANG271",-11.0187325273135,-1.56012723450475,NA,"female",69.75002883,"Hybrid",NA,"2"
"ANG272",-16.4884416450379,-5.09730050960544,NA,"female",69.92639328,"Hybrid",NA,"2"
"ANG273",-13.9862532497605,-2.94682760689558,NA,"female",71.80824826,"Hybrid",NA,"2"
"ANG275",33.7506306792379,-36.4497447611051,"Crab","female",64.67001437,"Crab","C_F","3"
"ANG277",-22.96724707232,0.670707346340859,"Crab","female",67.53362738,"Crab","C_F","2"
"ANG278",-18.6977934895152,-2.99225917343478,NA,"female",69.04219101,"Hybrid",NA,"2"
"ANG288",-18.794518711419,-3.51823723877982,NA,"female",72.1370051,"Hybrid",NA,"2"
"ANG295",-14.2304556417377,-2.92740827194908,NA,"female",72.24460102,"Hybrid",NA,"2"
"ANG308",28.9488072796408,-4.16996908425353,NA,"female",85.84161558,"Hybrid",NA,"3"
"ANG315",-19.3569309093737,-1.54999852227277,NA,"female",86.10859913,"Hybrid",NA,"2"
"ANG317",28.0509377760399,8.9329591532814,NA,"female",86.17066926,"Hybrid",NA,"3"
"ANG318",-21.1098228197242,-1.36090399438841,NA,"female",86.29391237,"Hybrid",NA,"2"
"ANG320",-21.5487167573673,-2.34804366008027,NA,"female",86.49310376,"Hybrid",NA,"2"
"ANG323",37.9159725411796,-0.640433499344289,NA,"female",86.68037399,"Hybrid",NA,"3"
"ANG324",37.2272371336192,20.4976925261885,NA,"female",86.71757313,"Hybrid",NA,"3"
"ANG325",-16.7486630281934,-4.88685810623367,NA,"female",87.22780646,"Hybrid",NA,"2"
"ANG326",-16.0057210723919,-1.85653312465679,NA,"female",86.57492884,"Hybrid",NA,"2"
"ANG330",-16.770384420095,-4.74151640617692,NA,"female",86.17575069,"Hybrid",NA,"2"
"ANG334",-8.98524145446518,0.713499186600293,NA,"female",87.23331567,"Hybrid",NA,"2"
"ANG337",25.9313862932699,26.3825084176217,NA,"female",86.95192084,"Hybrid",NA,"3"
"ANG340",-21.8675584621968,1.36692199154018,NA,"female",86.14972713,"Hybrid",NA,"2"
"ANG342",-8.24453302956627,22.0041443160069,NA,"female",86.07109368,"Hybrid",NA,"2"
"ANG349",-16.7070717643628,-4.99042639736332,NA,"female",86.07288741,"Hybrid",NA,"2"
"ANG350",-13.8261108322459,-0.878063756998703,NA,"female",86.24917916,"Hybrid",NA,"2"
"ANG354",-10.9848452032954,23.7364831082179,NA,"female",86.48637002,"Hybrid",NA,"2"
"ANG355",-15.4247088708482,2.07335130740748,NA,"female",86.5734891,"Hybrid",NA,"2"
"ANG362",-16.85639177875,-5.79015310076481,NA,"female",85.74633735,"Hybrid",NA,"2"
"ANG369",-8.97078904558395,-4.10575015463144,NA,"female",87.22268706,"Hybrid",NA,"2"
"ANG370",-11.19063668874,0.2669546789271,"Wave","female",88.79848477,"Wave","W_F","2"
"ANG372",32.1977880868993,-30.0465047168781,NA,"female",86.0960001,"Hybrid",NA,"3"
"ANG378",2.3332460531277,0.464627703877605,NA,"female",85.67501655,"Hybrid",NA,"2"
"ANG379",33.3381468257524,-11.7928977375752,NA,"female",85.56321397,"Hybrid",NA,"3"
"ANG382",-15.4103773727364,1.47919610403375,NA,"female",84.27984634,"Hybrid",NA,"2"
"ANG388",33.6996113663971,1.82299607907607,NA,"female",86.91858559,"Hybrid",NA,"3"
"ANG391",-8.55584608384475,-0.882197264315912,NA,"female",87.21622807,"Hybrid",NA,"2"
"ANG392",-19.4992281413394,-3.62196620785647,NA,"female",87.21507221,"Hybrid",NA,"2"
"ANG393",36.9034337626395,9.24391207518427,NA,"female",87.21479633,"Hybrid",NA,"3"
"ANG394",35.017526566782,-28.561904468301,NA,"female",86.57896495,"Hybrid",NA,"3"
"ANG398",-12.882579365129,-1.03027583656522,NA,"female",84.85012966,"Hybrid",NA,"2"
"ANG399",-18.7888278357242,-8.00588863126584,NA,"female",84.9207041,"Hybrid",NA,"2"
"ANG400",-17.9755366174139,-3.66090205393927,NA,"female",85.56446101,"Hybrid",NA,"2"
"ANG401",34.8916110012277,0.945416289352585,"Wave","female",89.55268749,"Wave","W_F","3"
"ANG405",-9.27119821547875,30.020794160851,"Wave","female",93.04805814,"Wave","W_F","2"
"ANG407",-6.91628156472216,35.8434840507351,"Wave","female",93.2309945,"Wave","W_F","2"
"ANG415",-8.98853161201387,29.8600076561617,"Wave","female",93.64909907,"Wave","W_F","2"
"ANG419",43.1891013013267,5.83508211634759,"Wave","female",93.7706404,"Wave","W_F","3"
"ANG423",-7.65488195908987,31.2623432094722,"Wave","female",93.99788475,"Wave","W_F","2"
"ANG425",43.2894008123232,-4.02987594118102,"Wave","female",94.16964032,"Wave","W_F","3"
"ANG426",31.6091102678802,6.10594368944255,"Wave","female",94.22514393,"Wave","W_F","3"
"ANG429",42.6616731514851,18.5098009838271,"Wave","female",94.22730712,"Wave","W_F","3"
"ANG430",-10.0697531604588,30.7721512933735,"Wave","female",94.25076558,"Wave","W_F","2"
