"snail_ID","Axis1","Axis2","ecotype.x","sex_dissection","DistAlongPath","ecotype.y","group","cluster"
"ANG456",13.5566401442624,-1.13024198191611,NA,"male",NA,NA,NA,"3"
"ANG458",5.82790064190897,31.3779680950083,"Wave","male",98.35304788,"Wave","W_M","3"
"ANG461",-0.952118155675832,26.1835257885947,"Wave","male",98.34997902,"Wave","W_M","3"
"ANG464",-3.65322379688131,7.07686320293861,"Wave","male",98.64013742,"Wave","W_M","3"
"ANG465",63.6272377091885,-4.29124843041989,"Wave","male",98.03946756,"Wave","W_M","2"
"ANG473",2.34617569177573,13.1926196509589,"Wave","male",103.4187889,"Wave","W_M","3"
"ANG490",0.273529864603119,28.7766870164233,"Wave","male",105.1810467,"Wave","W_M","3"
"ANG495",4.81247758490726,31.6429595019929,"Wave","male",106.3289604,"Wave","W_M","3"
"ANG497",-1.68001363053912,34.06338131627,"Wave","male",106.6998058,"Wave","W_M","3"
"ANG501",-9.61568121744663,10.1759847804606,"Wave","male",107.4606045,"Wave","W_M","3"
"ANG503",0.852168568118067,24.451012284985,"Wave","male",107.0736028,"Wave","W_M","3"
"ANG507",-6.87711109766418,-2.1373453871216,"Wave","male",107.6513395,"Wave","W_M","3"
"ANG509",-5.54375410053784,20.7656939899367,"Wave","male",108.0937417,"Wave","W_M","3"
"ANG520",-7.36346828301282,21.6703579259781,"Wave","male",109.0480799,"Wave","W_M","3"
"ANG527",-5.56442719314822,25.3390496426354,"Wave","male",111.0273806,"Wave","W_M","3"
"ANG529",-1.94206534015052,21.3695552019592,"Wave","male",111.8137224,"Wave","W_M","3"
"ANG536",11.7764569227658,39.409597477748,"Wave","male",128.8861402,"Wave","W_M","3"
"ANG541",-7.13692123667456,16.5540831767906,"Wave","male",129.4819448,"Wave","W_M","3"
"ANG549",8.87870502572318,30.2082109359512,"Wave","male",130.6463826,"Wave","W_M","3"
"ANG556",9.97362744852816,39.0291935629896,"Wave","male",134.8185256,"Wave","W_M","3"
"ANG557",5.3820690786724,15.0722783991125,"Wave","male",135.1791823,"Wave","W_M","3"
"ANG560",10.5193821920491,44.2484264716313,"Wave","male",136.4467774,"Wave","W_M","3"
"ANG565",-2.0693391227794,19.2944310282201,"Wave","male",140.6601641,"Wave","W_M","3"
"ANG567",10.8269092337987,40.9552253044472,"Wave","male",142.1090505,"Wave","W_M","3"
"ANG570",-0.702825025150562,19.289238256667,"Wave","male",143.0349889,"Wave","W_M","3"
"ANG581",1.71462473502691,32.4229053835331,"Wave","male",150.8686968,"Wave","W_M","3"
"ANG582",10.3699636033173,38.9312769166825,"Wave","male",152.2078875,"Wave","W_M","3"
"ANG585",2.38949282638826,27.8187904160529,"Wave","male",152.647239,"Wave","W_M","3"
"ANG589",0.464692830987586,1.19146351373083,"Wave","male",151.8636169,"Wave","W_M","3"
"ANG592",-4.37374917827493,13.2079067342735,"Wave","male",152.039132,"Wave","W_M","3"
"ANG593",5.607374739653,39.2581050601851,"Wave","male",152.1009048,"Wave","W_M","3"
